Price,Adj Close,Close,High,Low,Open,Volume,returns,sma_20,sma_50,sma_200,rsi_14,vol_20,roc_10,signal_sma,signal_rsi,signal_mom,signal_rsi_trend,signal_ensemble
2004-06-28,76.27923583984375,113.4499969482422,114.61000061035156,113.41000366210938,114.5199966430664,40824500,-0.0034258556060635,113.67849884033204,112.4207992553711,110.15469989776612,51.4821744760436,0.7344263122032636,0.2031405450091271,1,0,1,0,1
2004-06-29,76.59523010253906,113.91999816894533,114.16999816894533,113.41999816894533,113.52999877929688,28418100,0.0041428050537326,113.73149871826172,112.4225991821289,110.21299987792968,54.29599828591066,0.7100949152680579,-0.0877025759210636,1,0,0,0,0
2004-06-30,77.00540924072266,114.52999877929688,114.79000091552734,113.6500015258789,114.06999969482422,52230600,0.0053546402752473,113.82249870300294,112.43659912109376,110.27339988708496,57.7230100667522,0.6885905469750774,0.4649112099095394,1,0,1,0,1
2004-07-01,75.93637084960938,112.94000244140624,114.4000015258789,112.58000183105467,114.25,57734700,-0.0138827936334358,113.81299896240236,112.45699920654296,110.32764991760254,47.68602973423478,0.6998653396381853,-0.7818671486708447,1,0,0,0,0
2004-07-02,75.89601135253906,112.87999725341795,113.29000091552734,112.5999984741211,113.16000366210938,34615100,-0.0005313014582181,113.85249900817873,112.46119918823244,110.37414989471436,47.35140018473276,0.6146016018732163,-0.6600369780238117,1,0,0,0,0
2004-07-06,75.23037719726562,111.88999938964844,112.4499969482422,111.62999725341795,112.37000274658205,38698200,-0.0087703569087351,113.79799880981446,112.41399917602538,110.4166999053955,42.1020396743765,0.7329722515869473,-1.1572416907331955,1,0,0,0,0
2004-07-07,75.45226287841797,112.22000122070312,112.56999969482422,111.75,111.80999755859376,29839800,0.0029493416110002,113.6739990234375,112.37119918823242,110.45479991912842,44.31796660773802,0.7805758643266242,-1.3623938367741388,1,0,0,0,0
2004-07-08,74.92781066894531,111.44000244140624,112.31999969482422,111.1999969482422,111.80999755859376,45291100,-0.0069506217324206,113.50299911499025,112.3159992980957,110.49364994049073,40.38372683821383,0.8758753969901737,-2.88452946282681,1,0,0,0,0
2004-07-09,75.12281799316406,111.7300033569336,111.94000244140624,111.37999725341795,111.72000122070312,27412900,0.0026023053587049,113.39999923706054,112.26459930419922,110.5395499420166,42.430017056996576,0.9576550564985044,-2.3253746366883505,1,0,0,0,0
2004-07-12,75.15641784667969,111.77999877929688,112.04000091552734,111.0,111.5199966430664,35691300,0.000447466399903,113.27149925231932,112.24379928588868,110.58374992370604,42.794565501812926,0.9951624820700072,-1.8095551869831692,1,0,0,0,0
2004-07-13,75.210205078125,111.86000061035156,112.0199966430664,111.5999984741211,111.91999816894533,26752000,0.0007157079256427,113.20349922180176,112.2443992614746,110.63749992370606,43.41206606171692,1.0441268130957368,-1.401495267219815,1,0,0,0,0
2004-07-14,74.98159790039062,111.5199966430664,112.38999938964844,111.12000274658205,111.26000213623048,54089400,-0.0030395491277486,113.07849922180176,112.25559921264647,110.6936999130249,41.36827623641338,1.0898775432989691,-2.1067429463259617,1,0,0,0,0
2004-07-15,74.49751281738281,110.8000030517578,111.91000366210938,110.6999969482422,111.73999786376952,38403500,-0.0064561837605953,112.91849937438964,112.22859924316408,110.74794994354248,37.35746264496542,1.1787417514944445,-3.256784918619359,1,0,0,0,0
2004-07-16,74.43696594238281,110.70999908447266,111.66999816894533,110.44000244140624,111.56999969482422,40871200,-0.0008123101516802,112.76249923706057,112.20159927368164,110.79684993743896,36.87614884009873,1.2557054247823942,-1.9745026640056207,1,0,0,0,0
2004-07-19,74.12098693847656,110.23999786376952,110.95999908447266,109.98999786376952,110.75,39592800,-0.0042453366867478,112.59299926757812,112.1507992553711,110.8482999420166,34.38477366115356,1.3571444816911689,-2.338766348232259,1,0,0,0,0
2004-07-20,75.06226348876953,111.63999938964844,111.9000015258789,110.25,110.52999877929688,46679800,0.0126995786738766,112.51499938964844,112.1473992919922,110.89609992980957,46.07223533111911,1.3652272743773544,-0.223433730774628,1,0,0,0,0
2004-07-21,73.67723083496094,109.58000183105467,112.05999755859376,109.4499969482422,111.81999969482422,56241100,-0.0184521459141532,112.30549964904785,112.13979934692382,110.93174995422363,35.93069237793699,1.479232632499973,-2.35252126263692,1,0,0,0,0
2004-07-22,73.87891387939453,109.87999725341795,110.38999938964844,108.7699966430664,109.36000061035156,72477100,0.0027376840422561,112.06199951171877,112.16079925537107,110.96419994354248,38.06869192620096,1.456312719594807,-1.3998610497236057,0,0,0,0,0
2004-07-23,73.26034545898438,108.95999908447266,109.70999908447266,108.69000244140624,109.62000274658205,49610500,-0.0083727538400232,111.79049949645996,112.14499923706056,110.98969993591308,34.28968182971363,1.5048109876257243,-2.4791946560780627,0,0,0,0,0
2004-07-26,73.11915588378906,108.75,109.43000030517578,108.20999908447266,109.19000244140624,49679100,-0.0019273043891074,111.53599967956544,112.1109992980957,111.01214992523194,33.47287706560472,1.5690000639035162,-2.7106806337325446,0,0,0,0,0
2004-07-27,73.80497741699219,109.7699966430664,110.11000061035156,108.97000122070312,109.0500030517578,51295100,0.0093792794764726,111.35199966430665,112.10659927368164,111.04099990844726,40.84378836895549,1.5483730659898405,-1.8684104737004144,0,0,0,0,0
2004-07-28,74.0268325805664,110.0999984741211,110.37000274658205,108.58999633789062,109.5500030517578,65862300,0.0030063026432234,111.16099967956544,112.10779922485352,111.0700999069214,43.04253596788567,1.447229561231604,-1.2733126001520545,0,0,0,0,0
2004-07-29,74.3428726196289,110.56999969482422,110.87000274658205,110.0,110.54000091552734,52200500,0.004268857649563,110.9629997253418,112.13719924926758,111.1000999069214,46.114487515669474,1.2141716055265568,-0.2075842514427896,0,0,0,0,0
2004-07-30,74.52437591552734,110.83999633789062,110.9000015258789,110.0999984741211,110.31999969482422,41581700,0.0024418616605914,110.857999420166,112.16099914550782,111.12979988098144,47.85439241493718,1.1214682546585302,0.1174214203712347,0,0,1,0,0
2004-08-02,74.67903900146484,111.06999969482422,111.36000061035156,110.0500030517578,110.19000244140624,38263100,0.002075093508957,110.76749954223632,112.19699920654296,111.15879989624024,49.35460884223021,1.01796479617044,0.7529044331807654,0,0,1,0,0
2004-08-03,74.1008071899414,110.20999908447266,111.05999755859376,110.16000366210938,110.93000030517578,40948800,-0.0077428703764698,110.68349952697754,112.2087991333008,111.18489990234374,44.23061678059534,0.9893771299555169,-1.280903182545498,0,0,0,0,0
2004-08-04,74.09407806396484,110.1999969482422,110.75,109.63999938964844,109.88999938964844,40763200,-9.075525191493128e-05,110.58249931335448,112.21659912109376,111.2088498687744,44.17317630172409,0.9252991387166464,0.565792212837711,0,0,1,0,0
2004-08-05,72.88382720947266,108.4000015258789,110.37999725341795,108.2699966430664,110.29000091552734,50772000,-0.0163338972069908,110.43049926757811,112.17919921875,111.22954986572266,35.29095179134943,1.0216935405565035,-1.3469200623710529,0,0,0,0,0
2004-08-06,71.84172058105469,106.8499984741211,107.95999908447266,106.62000274658205,107.62999725341795,74729000,-0.0142989209404003,110.1864990234375,112.07919921875,111.23859985351562,29.744495865628625,1.2518165494563729,-1.9364910316452528,0,1,0,0,0
2004-08-09,71.94256591796875,107.0,107.4800033569336,106.87000274658205,107.0199966430664,37476300,0.0014038514555079,109.94749908447264,111.97439926147462,111.24929985046388,30.87669930495622,1.3811887316119549,-1.6091954022988506,0,0,0,0,0
2004-08-10,72.8703842163086,108.37999725341795,108.41000366210938,107.26000213623048,107.30999755859376,55870600,0.0128971705926912,109.77349891662598,111.88459915161133,111.27349983215332,40.39376438211658,1.346336992888139,-1.2662835311622018,0,0,0,0,0
2004-08-11,72.72246551513672,108.16000366210938,108.33000183105467,107.0999984741211,107.68000030517578,52933200,-0.0020298357343023,109.60549926757812,111.79059921264648,111.29754985809326,39.46101847515886,1.3264213360976147,-1.7620298264288463,0,0,0,0,0
2004-08-12,71.92906951904297,106.9800033569336,107.9499969482422,106.62999725341795,107.68000030517578,50015900,-0.0109097657657454,109.41449928283691,111.6759992980957,111.31454986572264,34.81696974925043,1.4172851597928824,-3.246808671248167,0,0,0,0,0
2004-08-13,72.07025909423828,107.19000244140624,107.3499984741211,106.58999633789062,107.0999984741211,41634700,0.0019629751157512,109.2384994506836,111.55719940185548,111.3323498916626,36.25476216573151,1.4656738149065316,-3.293029607613438,0,0,0,0,0
2004-08-16,72.81658935546875,108.3000030517578,108.63999938964844,107.0999984741211,107.13999938964844,45731900,0.0103554490630628,109.141499710083,111.4813995361328,111.34864990234377,43.36576978344358,1.4600899815134356,-2.4939197359118213,0,0,0,0,0
2004-08-17,73.22673034667969,108.91000366210938,109.27999877929688,108.52999877929688,108.75,40701600,0.0056325077854342,109.00499992370604,111.39999954223632,111.3672999191284,46.87319812127004,1.336606824565418,-1.1795621387918476,0,0,0,0,0
2004-08-18,73.97979736328125,110.02999877929688,110.16999816894533,108.48999786376952,108.5199966430664,43165400,0.0102836753239148,109.02749977111816,111.30659957885742,111.39044990539551,52.669148579927466,1.3505107973975254,-0.1542633154746547,0,0,0,0,0
2004-08-19,73.76464080810547,109.70999908447266,110.0199966430664,109.18000030517578,109.80999755859376,39881600,-0.0029082949956773,109.0189998626709,111.20359954833984,111.41249988555909,50.95855737593671,1.3453881703686144,1.208484815639977,0,0,1,0,0
2004-08-20,74.28235626220703,110.4800033569336,110.62999725341795,109.51000213623048,109.61000061035156,44870900,0.0070185423287449,109.09500007629394,111.13739959716796,111.43494991302492,54.76559422419844,1.3842506374701358,3.39729053313153,0,0,1,0,0
2004-08-23,74.09407806396484,110.1999969482422,110.7699966430664,110.0500030517578,110.5500030517578,33745100,-0.002534453296374,109.16749992370606,111.0543995666504,111.45714988708497,53.14980380414474,1.4030739785475912,2.990651353497385,0,0,1,0,0
2004-08-24,74.19495391845703,110.3499984741211,110.7300033569336,109.8499984741211,110.63999938964844,30453100,0.0013611754086466,109.1965000152588,110.99699951171876,111.47969989776612,53.933903040375625,1.4220481081314087,1.8176797108573568,0,0,1,0,0
2004-08-25,74.6991958618164,111.0999984741211,111.2699966430664,109.9000015258789,110.33000183105467,38551400,0.0067965565053984,109.2465000152588,110.93859954833984,111.50319988250732,57.74208709640432,1.4721840655206766,2.718190377652195,0,0,1,0,0
2004-08-26,74.6991958618164,111.0999984741211,111.30999755859376,110.8499984741211,110.95999908447266,26629500,0.0,109.27299995422364,110.88059951782226,111.53064987182616,57.74208709640432,1.50173500943302,3.85118245270692,0,0,1,0,0
2004-08-27,74.93453979492188,111.4499969482422,111.62999725341795,111.0500030517578,111.1999969482422,24902900,0.0031503013404867,109.3034999847412,110.83299942016602,111.5619998550415,59.55180113296418,1.5409188294631564,3.974246114197662,0,0,1,0,0
2004-08-30,74.31598663330078,110.52999877929688,111.33999633789062,110.4499969482422,111.22000122070312,26726500,-0.0082548065871421,109.27649993896485,110.7709994506836,111.5888998413086,53.11295732532245,1.5128116722595963,2.059091103139985,0,0,1,0,0
2004-08-31,74.70591735839844,111.11000061035156,111.16000366210938,110.0999984741211,110.66000366210938,44125300,0.005247460756901,109.3215000152588,110.7291995239258,111.61279983520508,56.31943569345461,1.5548428229711848,2.0200136573933323,0,0,1,0,0
2004-09-01,74.84712982177734,111.31999969482422,111.63999938964844,110.4800033569336,110.9499969482422,52778300,0.0018900106499781,109.37750015258788,110.68019958496092,111.63759983062744,57.45394354374488,1.6074286704171066,1.1724083702980728,0,0,1,0,0
2004-09-02,75.69430541992188,112.58000183105467,112.6999969482422,111.23999786376952,111.23999786376952,42736600,0.0113187400259131,109.58650016784668,110.63679962158204,111.67319984436035,63.56813739381053,1.7399274786293448,2.6159901290056715,0,0,1,0,0
2004-09-03,75.3850326538086,112.12000274658205,112.81999969482422,112.01000213623048,112.33000183105467,30480500,-0.0040859751020695,109.85000038146973,110.5913996887207,111.70914985656738,60.1685974443882,1.7023381990044908,1.4844309737663737,0,0,1,0,0
2004-09-07,75.88256072998047,112.86000061035156,113.12999725341795,112.31999969482422,112.54000091552734,37338800,0.0066000521373701,110.1430004119873,110.57179977416992,111.75424987792968,63.546008586222015,1.6902471070952232,2.413796493441546,0,0,1,0,0
2004-09-08,75.69430541992188,112.58000183105467,113.05999755859376,112.30999755859376,112.62000274658205,32963100,-0.002480939019871,110.35300064086914,110.55439987182618,111.79354988098144,61.42371827817418,1.720320720322286,2.020845843016982,0,0,1,0,0
2004-09-09,75.62706756591797,112.4800033569336,112.87999725341795,112.02999877929688,112.56999969482422,34314800,-0.0008882436711197,110.56900062561036,110.52559997558592,111.83704990386964,60.64472897926881,1.701583614905232,1.242128624451736,1,0,1,0,1
2004-09-10,76.01702880859375,113.05999755859376,113.2699966430664,112.08000183105467,112.5199966430664,27900600,0.0051564205578806,110.87300033569336,110.49619995117187,111.88129989624024,63.53344646885101,1.5642081740362923,1.76417561781445,1,0,1,0,1
2004-09-13,76.26581573486328,113.43000030517578,113.73999786376952,113.01000213623048,113.30999755859376,44398100,0.0032726229840069,111.18500022888183,110.50599990844728,111.92049991607666,65.2840860597563,1.405161420027378,1.7765844873491567,1,0,1,0,1
2004-09-14,76.42044830322266,113.66000366210938,113.69000244140624,113.19000244140624,113.3000030517578,28048900,0.0020277118603084,111.45300025939942,110.5216000366211,111.95884994506837,66.3650391865564,1.3353699795948362,2.831814817136119,1,0,1,0,1
2004-09-15,75.84224700927734,112.8000030517578,113.36000061035156,112.68000030517578,113.3000030517578,38295000,-0.0075664313095413,111.64750022888184,110.53980010986328,111.99099994659424,58.971237942702246,1.2241436691542464,1.521017399084405,1,0,1,0,1
2004-09-16,76.07083129882812,113.13999938964844,113.37000274658205,112.8000030517578,112.8499984741211,23911700,0.0030141518501078,111.8030002593994,110.5582000732422,112.02444995880128,60.82925791989393,1.205244337480292,1.6349260688228684,1,0,1,0,1
2004-09-17,76.39423370361328,113.1500015258789,113.36000061035156,112.69000244140624,112.9499969482422,33683000,8.840495213391364e-05,111.97500038146973,110.59240005493164,112.05219997406006,60.88537619747506,1.134199045033566,0.5063063470896135,1,0,1,0,1
2004-09-20,75.93511199951172,112.47000122070312,112.98999786376952,112.27999877929688,112.66999816894533,37149400,-0.0060097242245308,112.0745002746582,110.60720001220704,112.0778999710083,55.105259446058746,1.0822429718905984,0.312164168343948,1,0,1,0,1
2004-09-21,76.26592254638672,112.95999908447266,113.47000122070312,112.54000091552734,112.75,40920800,0.0043566983057818,112.21250038146972,110.63080001831057,112.10689994812012,58.18573552826405,1.0037616614191385,0.0886039992737,1,0,1,0,1
2004-09-22,75.31396484375,111.5500030517578,112.5199966430664,111.47000122070312,112.5,49042100,-0.0124822595975806,112.27250061035156,110.62460006713869,112.1266499710083,47.98297034404329,0.9188436896288324,-0.914903857296576,1,0,0,0,0
2004-09-23,74.90886688232422,110.9499969482422,111.6999969482422,110.9499969482422,111.5999984741211,44068700,-0.0053788084903699,112.26500053405762,110.61320007324218,112.14714996337892,44.41399412169044,0.9294687347133525,-1.3602474777994198,1,0,0,0,0
2004-09-24,75.25318908691406,111.45999908447266,111.7300033569336,111.12999725341795,111.16999816894533,34981100,0.0045966845449159,112.2830005645752,110.62639999389648,112.16659996032716,47.95736654107271,0.908979993977865,-1.415176462649314,1,0,0,0,0
2004-09-27,74.77381134033203,110.75,111.1999969482422,110.58000183105467,111.0999984741211,39355100,-0.0063699900440028,112.24800071716308,110.62720001220704,112.18664997100832,43.77389340715541,0.9550514970787456,-2.3626909089001327,1,0,0,0,0
2004-09-28,75.1316909790039,111.27999877929688,111.51000213623048,110.41000366210938,110.91000366210938,41662900,0.004785542025254,112.28550071716307,110.64800003051758,112.20939994812012,47.45845848696795,0.8970042531312438,-2.0939686839073346,1,0,0,0,0
2004-09-29,75.50973510742188,111.83999633789062,111.8499984741211,111.0,111.20999908447266,33325700,0.0050323289426377,112.32200050354004,110.65199996948242,112.2289499282837,51.10443320379756,0.8607751994354896,-0.8510697587717957,1,0,0,0,0
2004-09-30,75.45575714111328,111.76000213623048,111.9800033569336,111.26000213623048,111.5500030517578,43536700,-0.000715255760725,112.34400062561036,110.69559997558594,112.2470499420166,50.564655485510976,0.8391694318623103,-1.2197253498873672,1,0,0,0,0
2004-10-01,76.73181915283203,113.6500015258789,113.6500015258789,112.20999908447266,112.26000213623048,62824300,0.0169112325834119,112.39750061035156,110.77100006103517,112.2772999572754,61.03610076480786,0.8877113740060628,0.4418912887823897,1,0,1,0,1
2004-10-04,76.86009216308594,113.83999633789062,114.44000244140624,113.8000030517578,114.0999984741211,33082400,0.0016717537128096,112.483500289917,110.86860000610352,112.30569992065428,61.9095741023684,0.9411210602008914,1.2180982504829168,1,0,1,0,1
2004-10-05,76.90056610107422,113.9000015258789,114.16000366210938,113.54000091552734,113.8499984741211,36910600,0.0005271011061014,112.53550033569336,110.9716000366211,112.33269992828367,62.197802014241816,0.9904573986985856,0.8321551425503346,1,0,1,0,1
2004-10-06,77.42720794677734,114.68000030517578,114.68000030517578,113.68000030517578,113.7699966430664,42297800,0.006848101570215,112.64050025939942,111.06980010986328,112.35749992370606,65.81856655909256,1.1006101506497843,2.80591409035256,1,0,1,0,1
2004-10-07,76.59675598144531,113.4499969482422,114.4000015258789,113.36000061035156,114.37999725341795,39388800,-0.0107255262788664,112.68899993896484,111.1368000793457,112.38024990081789,56.61033898271491,1.1144503631302238,2.253267299472069,1,0,1,0,1
2004-10-08,75.96208953857422,112.51000213623048,113.7699966430664,112.3499984741211,113.1500015258789,51872600,-0.0082855428585032,112.66150016784668,111.17560012817384,112.39449989318848,50.7651670848377,1.1115960279356298,0.9420447338798706,1,0,1,0,1
2004-10-11,76.272705078125,112.97000122070312,113.0199966430664,112.63999938964844,112.77999877929688,20229100,0.0040885172494766,112.63850021362305,111.21820022583007,112.41069988250732,53.3060149720275,1.0995518067250971,2.004515774901241,1,0,1,0,1
2004-10-12,75.97563171386719,112.52999877929688,112.83000183105467,111.94000244140624,112.1999969482422,41754700,-0.0038948609068937,112.58199996948242,111.24740020751952,112.4252498626709,50.61528164664528,1.0730116753178172,1.1232926075773435,1,0,1,0,1
2004-10-13,75.30722045898438,111.54000091552734,113.06999969482422,111.31999969482422,113.0,54212600,-0.0087976350707262,112.5189998626709,111.27400024414062,112.43444988250732,45.0992402022008,1.0962755960498658,-0.2682362591079993,1,0,0,0,0
2004-10-14,74.69957733154297,110.63999938964844,111.93000030517578,110.58000183105467,111.68000030517578,64082200,-0.0080688678365755,112.3939998626709,111.28280029296874,112.43184986114504,40.75132316294136,1.1622819168956071,-1.0021498972564549,1,0,0,0,0
2004-10-15,75.11817932128906,111.26000213623048,111.73999786376952,110.56999969482422,111.0199966430664,63482200,0.0056037847975625,112.29949989318848,111.34000030517578,112.4322498703003,44.70611967863928,1.17435073386965,-2.102947081003077,1,0,0,0,0
2004-10-18,75.40176391601562,111.68000030517578,111.9000015258789,110.6999969482422,110.88999938964844,43535100,0.0037749250483658,112.2599998474121,111.43660034179688,112.43424987792967,47.27362790662356,1.1815778309487297,-1.8973964355231696,1,0,0,0,0
2004-10-19,74.76709747314453,110.73999786376952,112.2300033569336,110.58999633789062,112.0199966430664,55851900,-0.0084169272818555,112.14899978637696,111.51140029907226,112.43179985046386,42.51537956964224,1.2161281110794735,-2.774366654763752,1,0,0,0,0
2004-10-20,74.61856842041016,110.5199966430664,110.81999969482422,109.75,110.37999725341795,57118500,-0.0019866464235781,112.09749946594238,111.55420028686524,112.42219982147216,41.46347896958369,1.263707839347349,-3.627488359817893,1,0,0,0,0
2004-10-21,75.10465240478516,111.23999786376952,111.31999969482422,110.20999908447266,110.79000091552734,53218300,0.0065146692234203,112.11199951171876,111.61580017089844,112.41564979553225,46.15851070292747,1.251452514068129,-1.9479939567393052,1,0,0,0,0
2004-10-22,74.26071166992188,109.98999786376952,111.25,109.86000061035156,111.19000244140624,48752400,-0.0112369653362526,112.0384994506836,111.67600006103515,112.4009497833252,40.1392597898067,1.3323164584110905,-2.239804661464382,1,0,0,0,0
2004-10-25,74.17298126220703,109.86000061035156,110.12000274658205,109.3499984741211,109.75,43990900,-0.0011819006813598,111.99399948120116,111.72940002441406,112.38334980010988,39.56146729390226,1.391180815728057,-2.7529437698028607,1,0,0,0,0
2004-10-26,75.30722045898438,111.54000091552734,111.5999984741211,109.87999725341795,110.12999725341795,54337400,0.0152921927529781,112.00699958801268,111.79419998168946,112.37909980773924,49.64872037920141,1.3853602005239165,-0.8797635070726312,1,0,0,0,0
2004-10-27,76.21195220947266,112.87999725341795,113.0999984741211,111.12000274658205,111.37999725341795,73896000,0.0120135944673824,112.05899963378906,111.87359985351564,112.37739978790285,55.962133516752935,1.3982204773390448,1.2013594467382431,1,0,1,0,1
2004-10-28,76.44149780273438,113.22000122070312,113.55999755859376,112.48999786376952,112.77999877929688,54413300,0.0030120834121023,112.13199958801268,111.93739990234376,112.3806998062134,57.42099566336153,1.4197356106107946,2.331888869565625,1,0,1,0,1
2004-10-29,76.42797088623047,113.1999969482422,113.63999938964844,112.9000015258789,113.12000274658205,48820200,-0.0001766849694863,112.10949935913088,112.00719985961912,112.3791997909546,57.300721723581,1.397808400182392,1.7436587945022002,1,0,1,0,1
2004-11-01,76.63728332519531,113.51000213623048,113.83999633789062,113.1999969482422,113.55999755859376,36720900,0.002738561805174,112.09299964904784,112.06779983520508,112.37784980773924,58.74293674176162,1.378115448057111,1.6386119502633012,1,0,1,0,1
2004-11-02,76.66429138183594,113.5500030517578,114.56999969482422,113.22000122070312,113.66999816894533,56210000,0.0003523999187253,112.0754997253418,112.1347999572754,112.37444980621338,58.93567141793685,1.3560065160793306,2.5374799008440494,0,0,1,0,0
2004-11-03,77.62976837158203,114.9800033569336,115.36000061035156,114.23999786376952,115.02999877929688,76960200,0.0125935734631728,112.09049987792967,112.22740005493164,112.37834983825684,65.19532149313181,1.3876245841718449,4.035474890821027,0,0,1,0,0
2004-11-04,78.68976593017578,116.5500030517578,116.66999816894533,114.68000030517578,114.77999877929688,55350300,0.0136545455643311,112.24550018310546,112.33640014648438,112.38559986114502,70.51032377518378,1.688084746663885,4.773467538619696,0,0,1,0,0
2004-11-05,79.18266296386719,117.27999877929688,117.63999938964844,116.48999786376952,117.0500030517578,63287200,0.006263369441654,112.4840000152588,112.4600001525879,112.39799983978271,72.60511499209997,2.02979832495184,6.627876222487562,1,0,1,0,1
2004-11-08,79.06784057617188,117.11000061035156,117.2300033569336,116.72000122070312,116.9800033569336,33863800,-0.0014495069126426,112.6909999847412,112.57320022583008,112.4113998413086,71.33431315895382,2.2779058728573136,6.5993081737857455,1,0,1,0,1
2004-11-09,78.91255187988281,116.87999725341795,117.5,116.76000213623048,117.08000183105467,44658100,-0.0019639941570734,112.90849990844728,112.7002001953125,112.41644981384276,69.56034047363532,2.461962209925699,4.787516849614116,1,0,1,0,1
2004-11-10,78.97335052490234,116.97000122070312,117.5500030517578,116.76000213623048,117.05999755859376,45265400,0.0007700544952102,113.17999992370603,112.81740020751953,112.4278998184204,69.87603909233401,2.598710801725232,3.6233203993644914,1,0,1,0,1
2004-11-11,79.5742416381836,117.86000061035156,118.12000274658205,117.0999984741211,117.18000030517578,37863200,0.0076087832808444,113.5409999847412,112.94820022583008,112.45034980773926,72.87216938349852,2.725677526797652,4.098215279651471,1,0,1,0,1
2004-11-12,80.20211791992188,118.79000091552734,119.0,117.68000030517578,117.97000122070312,55583700,0.0078907203492251,113.91749992370606,113.07240020751954,112.47689979553223,75.60282101682066,2.907984083133313,4.938166181966444,1,0,1,0,1
2004-11-15,80.39917755126953,118.7300033569336,118.7699966430664,118.2300033569336,118.5,35297900,-0.0005050724651177,114.27000007629394,113.20460021972656,112.50314979553222,75.07777448495297,3.046479544860285,4.598714758579829,1,0,1,0,1
2004-11-16,79.8235855102539,117.87999725341795,118.41000366210938,117.7300033569336,118.36000061035156,40028700,-0.0071591516843497,114.62700004577636,113.3050001525879,112.5226997756958,67.88484544590132,3.029346804371814,3.813292897655388,1,0,1,0,1
2004-11-17,80.297607421875,118.58000183105467,119.13999938964844,118.06999969482422,118.37000274658205,54494000,0.0059382812516686,115.03000030517578,113.42500015258788,112.5466997909546,70.39991960575112,2.990092950016402,3.1309778822545065,1,0,1,0,1
2004-11-18,80.40594482421875,118.73999786376952,118.8000030517578,118.2300033569336,118.52999877929688,31854300,0.0013492665731511,115.40500030517576,113.5502000427246,112.57614978790284,70.95972176483288,2.95990686663514,1.8790173785230884,1,0,1,0,1
2004-11-19,79.5121078491211,117.41999816894533,118.72000122070312,117.13999938964844,118.6999969482422,54276500,-0.0111167232488805,115.77650032043456,113.63740005493165,112.59734977722168,60.75154250037831,2.699294686119404,0.119371922839042,1,0,1,0,1
2004-11-22,79.89127349853516,117.9800033569336,118.12000274658205,117.02999877929688,117.16999816894533,37560200,0.0047692488223558,116.18250045776368,113.7284001159668,112.61499980926514,63.17210438600662,2.3507152196048824,0.7428936402081533,1,0,1,0,1
2004-11-23,80.01321411132812,118.16000366210938,118.26000213623048,117.37000274658205,117.93000030517578,41968800,0.0015256848622999,116.51350059509278,113.8184001159668,112.63339981079102,63.94187722785654,2.1170718847061667,1.095145823725615,1,0,1,0,1
2004-11-24,80.2027816772461,118.44000244140624,118.58999633789062,118.0500030517578,118.2699966430664,29724800,0.0023696578420693,116.79150085449216,113.93120010375976,112.65134983062744,65.16173657934456,1.975124964475822,1.2567335259999362,1,0,1,0,1
2004-11-26,80.14185333251953,118.3499984741211,118.9800033569336,118.3000030517578,118.51000213623048,15487700,-0.0007599118999483,117.04800071716306,114.03540008544924,112.66274982452391,64.40745588870865,1.8133817707872413,0.4157456823621423,1,0,1,0,1
2004-11-29,79.7762222290039,117.80999755859376,119.01000213623048,117.4800033569336,118.79000091552734,61460800,-0.0045627454371738,117.27850074768068,114.12860000610353,112.6735498046875,59.925481228240464,1.5759644730365563,-0.8249880877014799,1,0,0,0,0
2004-11-30,79.83035278320312,117.88999938964844,118.23999786376952,117.63999938964844,118.0,53685200,0.0006790750590999,117.49750061035157,114.23699996948244,112.68734981536863,60.365525599075134,1.305912594657631,-0.7074908982861591,1,0,0,0,0
2004-12-01,80.73775482177734,119.2300033569336,119.5,118.0999984741211,118.16000366210938,49898300,0.011366561830713,117.78150062561036,114.36240005493164,112.7026498413086,66.91806823927809,0.9789482812878776,1.1452376441894558,1,0,1,0,1
2004-12-02,80.8054428100586,119.33000183105467,119.87000274658205,119.01000213623048,119.0999984741211,60163500,0.0008387022670939,117.99900054931638,114.51800003051758,112.72099983215332,67.35184607160258,0.7884628520405129,0.6324843889516487,1,0,1,0,1
2004-12-03,80.75131225585938,119.25,120.13999938964844,119.08999633789062,119.30999755859376,49067900,-0.0006704251221577,118.1340003967285,114.68400009155272,112.74109981536866,66.59946395601068,0.7578607847981614,0.4295116602710477,1,0,1,0,1
2004-12-06,80.72419738769531,119.20999908447266,119.63999938964844,118.83999633789062,119.20999908447266,33030500,-0.0003354374467702,118.23050041198728,114.83900009155272,112.76274982452392,66.20125605124815,0.766225051731401,1.524442976869966,1,0,1,0,1
2004-12-07,79.97256469726562,118.0999984741211,119.62000274658205,118.04000091552734,119.48999786376952,52047200,-0.0093113045791151,118.28000030517576,114.98600006103516,112.78029983520508,56.16556575025026,0.7206510919381959,0.1017080130303691,1,0,1,0,1
2004-12-08,80.43980407714844,118.79000091552734,118.81999969482422,118.01000213623048,118.20999908447266,43895100,0.0058425270984017,118.37550048828123,115.13620010375976,112.80229984283449,60.20416479390339,0.6482814653530863,0.5331730144656311,1,0,1,0,1
2004-12-09,80.72419738769531,119.20999908447266,119.45999908447266,117.7300033569336,118.13999938964844,60922800,0.0035356357076212,118.4875003814697,115.2836001586914,112.82399982452392,62.470723525882974,0.5828780003471205,0.6501153556184259,1,0,1,0,1
