date,price,ticker
,AAPL,
1990-01-02,0.26094919443130493,AAPL
1990-01-03,0.26270055770874023,AAPL
1990-01-04,0.26357683539390564,AAPL
1990-01-05,0.2644524574279785,AAPL
1990-01-08,0.2662036418914795,AAPL
1990-01-09,0.26357683539390564,AAPL
1990-01-10,0.2521930932998657,AAPL
1990-01-11,0.24168483912944794,AAPL
1990-01-12,0.24168483912944794,AAPL
1990-01-15,0.23993375897407532,AAPL
1990-01-16,0.2443118840456009,AAPL
1990-01-17,0.23292797803878784,AAPL
1990-01-18,0.22679869830608368,AAPL
1990-01-19,0.23993375897407532,AAPL
1990-01-22,0.23292797803878784,AAPL
1990-01-23,0.23643052577972412,AAPL
1990-01-24,0.23818157613277435,AAPL
1990-01-25,0.23905813694000244,AAPL
1990-01-26,0.22942544519901276,AAPL
1990-01-29,0.23292797803878784,AAPL
1990-01-30,0.23818157613277435,AAPL
1990-01-31,0.23818157613277435,AAPL
1990-02-01,0.23555487394332886,AAPL
1990-02-02,0.23993375897407532,AAPL
1990-02-05,0.24518732726573944,AAPL
1990-02-06,0.24343615770339966,AAPL
1990-02-07,0.23292797803878784,AAPL
1990-02-08,0.23117677867412567,AAPL
1990-02-09,0.23993375897407532,AAPL
1990-02-12,0.23818157613277435,AAPL
1990-02-13,0.24168483912944794,AAPL
1990-02-14,0.23993375897407532,AAPL
1990-02-15,0.23993375897407532,AAPL
1990-02-16,0.23719218373298645,AAPL
1990-02-20,0.23543518781661987,AAPL
1990-02-21,0.23894892632961273,AAPL
1990-02-22,0.2319214940071106,AAPL
1990-02-23,0.23367835581302643,AAPL
1990-02-26,0.23894892632961273,AAPL
1990-02-27,0.23543518781661987,AAPL
1990-02-28,0.23894892632961273,AAPL
1990-03-01,0.2407066971063614,AAPL
1990-03-02,0.23719218373298645,AAPL
1990-03-05,0.24246340990066528,AAPL
1990-03-06,0.24773404002189636,AAPL
1990-03-07,0.24861255288124084,AAPL
1990-03-08,0.258276104927063,AAPL
1990-03-09,0.2591545283794403,AAPL
1990-03-12,0.2573976516723633,AAPL
1990-03-13,0.2591545283794403,AAPL
1990-03-14,0.26003292202949524,AAPL
1990-03-15,0.258276104927063,AAPL
1990-03-16,0.28287383913993835,AAPL
1990-03-19,0.297807902097702,AAPL
1990-03-20,0.29078057408332825,AAPL
1990-03-21,0.2925373911857605,AAPL
1990-03-22,0.28638756275177,AAPL
1990-03-23,0.29692959785461426,AAPL
1990-03-26,0.29692959785461426,AAPL
1990-03-27,0.2951726019382477,AAPL
1990-03-28,0.2899020314216614,AAPL
1990-03-29,0.28902363777160645,AAPL
1990-03-30,0.28287383913993835,AAPL
1990-04-02,0.28287383913993835,AAPL
1990-04-03,0.29341572523117065,AAPL
1990-04-04,0.2899020314216614,AAPL
1990-04-05,0.28287383913993835,AAPL
1990-04-06,0.28023844957351685,AAPL
1990-04-09,0.28902363777160645,AAPL
1990-04-10,0.2899020314216614,AAPL
1990-04-11,0.2986864149570465,AAPL
1990-04-12,0.3039579689502716,AAPL
1990-04-16,0.30747154355049133,AAPL
1990-04-17,0.3039579689502716,AAPL
1990-04-18,0.3039579689502716,AAPL
1990-04-19,0.28287383913993835,AAPL
1990-04-20,0.28287383913993835,AAPL
1990-04-23,0.2793601155281067,AAPL
1990-04-24,0.2723318636417389,AAPL
1990-04-25,0.2723318636417389,AAPL
1990-04-26,0.2732101380825043,AAPL
1990-04-27,0.27496710419654846,AAPL
1990-04-30,0.2767248749732971,AAPL
1990-05-01,0.27848151326179504,AAPL
1990-05-02,0.2793601155281067,AAPL
1990-05-03,0.2811170220375061,AAPL
1990-05-04,0.2811170220375061,AAPL
1990-05-07,0.2916589677333832,AAPL
1990-05-08,0.29341572523117065,AAPL
1990-05-09,0.2942942678928375,AAPL
1990-05-10,0.29078057408332825,AAPL
