date,price,ticker
,TLT,
2002-07-30,36.79090881347656,TLT
2002-07-31,37.24673843383789,TLT
2002-08-01,37.45887756347656,TLT
2002-08-02,37.842472076416016,TLT
2002-08-05,38.00943374633789,TLT
2002-08-06,37.68450927734375,TLT
2002-08-07,37.7747802734375,TLT
2002-08-08,37.7747802734375,TLT
2002-08-09,38.30732727050781,TLT
2002-08-12,38.54204559326172,TLT
2002-08-13,39.015892028808594,TLT
2002-08-14,39.16482162475586,TLT
2002-08-15,38.821834564208984,TLT
2002-08-16,38.38855743408203,TLT
2002-08-19,38.50589370727539,TLT
2002-08-20,38.93466567993164,TLT
2002-08-21,38.72705078125,TLT
2002-08-22,38.38855743408203,TLT
2002-08-23,38.76764678955078,TLT
2002-08-26,38.80377960205078,TLT
2002-08-27,38.560035705566406,TLT
2002-08-28,38.754127502441406,TLT
2002-08-29,39.065513610839844,TLT
2002-08-30,39.30021286010742,TLT
2002-09-03,39.90439987182617,TLT
2002-09-04,39.89533233642578,TLT
2002-09-05,40.11289978027344,TLT
2002-09-06,39.64152526855469,TLT
2002-09-09,39.58259963989258,TLT
2002-09-10,39.772945404052734,TLT
2002-09-11,39.56444549560547,TLT
2002-09-12,39.87268829345703,TLT
2002-09-13,40.23981475830078,TLT
2002-09-16,40.307804107666016,TLT
2002-09-17,40.384857177734375,TLT
2002-09-18,40.39390182495117,TLT
2002-09-19,40.665863037109375,TLT
2002-09-20,40.47550582885742,TLT
2002-09-23,40.83809280395508,TLT
2002-09-24,41.100982666015625,TLT
2002-09-25,40.6024284362793,TLT
2002-09-26,40.50724411010742,TLT
2002-09-27,40.8109130859375,TLT
2002-09-30,40.97407913208008,TLT
2002-10-01,40.46588897705078,TLT
2002-10-02,40.69789123535156,TLT
2002-10-03,40.59782028198242,TLT
2002-10-04,40.725215911865234,TLT
2002-10-07,40.79347229003906,TLT
2002-10-08,40.807090759277344,TLT
2002-10-09,41.01636505126953,TLT
2002-10-10,40.693363189697266,TLT
2002-10-11,40.21110153198242,TLT
2002-10-14,40.1519660949707,TLT
2002-10-15,39.201011657714844,TLT
2002-10-16,39.21921157836914,TLT
2002-10-17,38.74150085449219,TLT
2002-10-18,38.841575622558594,TLT
2002-10-21,38.46394348144531,TLT
2002-10-22,38.354774475097656,TLT
2002-10-23,38.368404388427734,TLT
2002-10-24,38.7050895690918,TLT
2002-10-25,38.84614181518555,TLT
2002-10-28,38.791542053222656,TLT
2002-10-29,39.29657745361328,TLT
2002-10-30,39.282901763916016,TLT
2002-10-31,39.46034622192383,TLT
2002-11-01,39.295387268066406,TLT
2002-11-04,39.121673583984375,TLT
2002-11-05,38.970863342285156,TLT
2002-11-06,39.126258850097656,TLT
2002-11-07,40.09517288208008,TLT
2002-11-08,40.41966247558594,TLT
2002-11-11,40.63905715942383,TLT
2002-11-12,40.40596389770508,TLT
2002-11-13,40.49278259277344,TLT
2002-11-14,39.6518669128418,TLT
2002-11-15,39.811824798583984,TLT
2002-11-18,39.99007034301758,TLT
2002-11-19,40.13631820678711,TLT
2002-11-20,39.74325180053711,TLT
2002-11-21,39.359371185302734,TLT
2002-11-22,39.32279968261719,TLT
2002-11-25,39.24966812133789,TLT
2002-11-26,39.74325180053711,TLT
2002-11-27,38.847476959228516,TLT
2002-11-29,39.098838806152344,TLT
2002-12-02,39.13510513305664,TLT
2002-12-03,39.190223693847656,TLT
2002-12-04,39.39223861694336,TLT
2002-12-05,39.493247985839844,TLT
2002-12-06,39.5621223449707,TLT
2002-12-09,39.78245544433594,TLT
2002-12-10,39.8880500793457,TLT
2002-12-11,40.15441131591797,TLT
2002-12-12,40.117637634277344,TLT
2002-12-13,39.72739028930664,TLT
2002-12-16,39.42897415161133,TLT
2002-12-17,39.42897415161133,TLT
2002-12-18,39.73655319213867,TLT
2002-12-19,40.090065002441406,TLT
2002-12-20,40.117637634277344,TLT
2002-12-23,40.1268424987793,TLT
2002-12-24,40.351783752441406,TLT
2002-12-26,40.42982864379883,TLT
2002-12-27,40.875160217285156,TLT
2002-12-30,40.9715690612793,TLT
2002-12-31,40.86820602416992,TLT
2003-01-02,39.81156539916992,TLT
2003-01-03,39.90385055541992,TLT
2003-01-06,39.797752380371094,TLT
2003-01-07,39.940765380859375,TLT
2003-01-08,40.13920593261719,TLT
2003-01-09,39.36861038208008,TLT
2003-01-10,39.47010803222656,TLT
2003-01-13,39.534732818603516,TLT
2003-01-14,39.67315673828125,TLT
2003-01-15,39.86695098876953,TLT
2003-01-16,39.92233657836914,TLT
2003-01-17,40.1207275390625,TLT
2003-01-21,40.35142135620117,TLT
2003-01-22,40.54985427856445,TLT
2003-01-23,40.35142135620117,TLT
2003-01-24,40.59137725830078,TLT
2003-01-27,40.443729400634766,TLT
2003-01-28,40.443729400634766,TLT
2003-01-29,40.222232818603516,TLT
2003-01-30,40.52214431762695,TLT
2003-01-31,40.63291549682617,TLT
2003-02-03,40.69218063354492,TLT
2003-02-04,40.87275695800781,TLT
2003-02-05,40.52084732055664,TLT
2003-02-06,40.84964370727539,TLT
2003-02-07,40.942237854003906,TLT
2003-02-10,40.6551399230957,TLT
2003-02-11,40.64585876464844,TLT
2003-02-12,40.789390563964844,TLT
2003-02-13,41.01166534423828,TLT
2003-02-14,40.659725189208984,TLT
2003-02-18,40.710670471191406,TLT
2003-02-19,40.9885139465332,TLT
2003-02-20,41.12739944458008,TLT
2003-02-21,40.88668441772461,TLT
2003-02-24,41.08112335205078,TLT
2003-02-25,41.270992279052734,TLT
2003-02-26,41.55805587768555,TLT
2003-02-27,41.627498626708984,TLT
2003-02-28,41.891456604003906,TLT
2003-03-03,41.94258117675781,TLT
2003-03-04,41.970481872558594,TLT
2003-03-05,42.10993576049805,TLT
2003-03-06,41.94725036621094,TLT
2003-03-07,42.09134292602539,TLT
2003-03-10,42.30976104736328,TLT
2003-03-11,42.23539352416992,TLT
2003-03-12,42.38880157470703,TLT
2003-03-13,41.60793685913086,TLT
2003-03-14,41.812442779541016,TLT
2003-03-17,41.31045913696289,TLT
2003-03-18,40.92005157470703,TLT
2003-03-19,40.61792755126953,TLT
2003-03-20,40.552879333496094,TLT
2003-03-21,39.9951171875,TLT
2003-03-24,40.62722396850586,TLT
2003-03-25,40.58074951171875,TLT
2003-03-26,40.66440963745117,TLT
2003-03-27,40.69230270385742,TLT
2003-03-28,40.785247802734375,TLT
2003-03-31,41.31975173950195,TLT
2003-04-01,41.202125549316406,TLT
2003-04-02,40.772701263427734,TLT
2003-04-03,40.7494010925293,TLT
2003-04-04,40.63266372680664,TLT
2003-04-07,40.539310455322266,TLT
2003-04-08,40.86606216430664,TLT
2003-04-09,40.98738098144531,TLT
2003-04-10,40.79602813720703,TLT
2003-04-11,40.73067092895508,TLT
2003-04-14,40.618675231933594,TLT
2003-04-15,40.83804702758789,TLT
2003-04-16,41.00608825683594,TLT
2003-04-17,41.07141876220703,TLT
2003-04-21,40.98275375366211,TLT
2003-04-22,40.95942306518555,TLT
2003-04-23,41.0434455871582,TLT
2003-04-24,41.41217803955078,TLT
2003-04-25,41.505531311035156,TLT
2003-04-28,41.44020080566406,TLT
2003-04-29,41.37018585205078,TLT
2003-04-30,41.75289535522461,TLT
2003-05-01,41.773075103759766,TLT
2003-05-02,41.44462203979492,TLT
2003-05-05,41.66518020629883,TLT
2003-05-06,41.87165832519531,TLT
2003-05-07,42.35969161987305,TLT
2003-05-08,42.46291732788086,TLT
2003-05-09,42.50514602661133,TLT
2003-05-12,42.772613525390625,TLT
2003-05-13,42.86650466918945,TLT
2003-05-14,43.5234489440918,TLT
2003-05-15,43.65952682495117,TLT
2003-05-16,43.97865295410156,TLT
2003-05-19,43.82843017578125,TLT
2003-05-20,44.476043701171875,TLT
2003-05-21,44.47130584716797,TLT
2003-05-22,44.86546325683594,TLT
2003-05-23,44.97810745239258,TLT
2003-05-27,44.166316986083984,TLT
2003-05-28,44.091243743896484,TLT
2003-05-29,44.476043701171875,TLT
2003-05-30,44.39155197143555,TLT
2003-06-02,44.06544494628906,TLT
2003-06-03,44.41890335083008,TLT
2003-06-04,44.550838470458984,TLT
2003-06-05,44.202117919921875,TLT
2003-06-06,44.3623161315918,TLT
2003-06-09,44.65922164916992,TLT
2003-06-10,45.19169998168945,TLT
2003-06-11,45.13514709472656,TLT
2003-06-12,45.48857116699219,TLT
2003-06-13,45.79488754272461,TLT
2003-06-16,45.36137008666992,TLT
2003-06-17,45.00321960449219,TLT
