symbol,signal,total_return_%,benchmark_return_%,max_drawdown_%,sharpe,sortino,calmar,win_rate_%,profit_factor,expectancy,trades
SPY,signal_rsi,120.85593237278798,408.8608552440849,11.526540957714401,0.6250950152220608,1.340417420334543,0.406090285614133,87.71929824561403,8.14776586692733,2.12027951531207,57
SPY,signal_sma,145.61336772339192,408.8608552440849,29.639586040442634,0.4473643194943111,0.6082312732360527,0.17965584358694797,50.76923076923077,1.69617388486829,1.699601071639174,66
SPY,signal_mom,70.43938576961835,408.8608552440849,52.017381753453094,0.294841680801314,0.40981025316927233,0.060102118047693054,40.749414519906324,1.263646043698129,0.1611617723668166,428
SPY,signal_rsi_trend,6.456546321121253,408.8608552440849,5.633464852507933,0.2226623621924859,0.3071248184975705,0.06423780123261917,83.33333333333334,1.8229946984406822,0.5380455267601046,12
SPY,signal_ensemble,6.809474845828774,408.8608552440849,41.61501917243293,0.08788911507106563,0.11732555591596469,0.009156819011368856,43.13725490196079,1.0381594681802588,0.021082376730925168,307
